station_id,stationname,date,daytype,rides
40300,Indiana,03/25/2023,A,206
40310,Western-Orange,03/25/2023,A,1056
40320,Division/Milwaukee,03/25/2023,A,1640
40330,Grand/State,03/25/2023,A,4447
40340,Berwyn,03/25/2023,A,0
40350,UIC-Halsted,03/25/2023,A,809
40360,Southport,03/25/2023,A,1237
40370,Washington/Dearborn,03/25/2023,A,2832
40380,Clark/Lake,03/25/2023,A,2927
40390,Forest Park,03/25/2023,A,524
40400,Noyes,03/25/2023,A,187
40420,Cicero-Cermak,03/25/2023,A,460
40430,Clinton-Forest Park,03/25/2023,A,638
40440,California-Cermak,03/25/2023,A,468
40450,95th/Dan Ryan,03/25/2023,A,2510
40460,Merchandise Mart,03/25/2023,A,1195
40470,Racine,03/25/2023,A,488
40480,Cicero-Lake,03/25/2023,A,342
40490,Grand/Milwaukee,03/25/2023,A,865
40510,Garfield-South Elevated,03/25/2023,A,430
40520,Foster,03/25/2023,A,181
40530,Diversey,03/25/2023,A,1621
40540,Wilson,03/25/2023,A,3345
40550,Irving Park-O'Hare,03/25/2023,A,995
40560,Jackson/State,03/25/2023,A,1841
40570,California/Milwaukee,03/25/2023,A,1368
40580,54th/Cermak,03/25/2023,A,669
40590,Damen/Milwaukee,03/25/2023,A,1961
40600,Kostner,03/25/2023,A,111
40610,Ridgeland,03/25/2023,A,233
40630,Clark/Division,03/25/2023,A,2953
40650,North/Clybourn,03/25/2023,A,2221
40660,Armitage,03/25/2023,A,1308
40670,Western/Milwaukee,03/25/2023,A,1263
40680,Adams/Wabash,03/25/2023,A,2036
40690,Dempster,03/25/2023,A,275
40700,Laramie,03/25/2023,A,330
40710,Chicago/Franklin,03/25/2023,A,1882
40720,East 63rd-Cottage Grove,03/25/2023,A,368
40730,Washington/Wells,03/25/2023,A,704
40740,Western-Cermak,03/25/2023,A,449
40750,Harlem-O'Hare,03/25/2023,A,568
40760,Granville,03/25/2023,A,1890
40770,Lawrence,03/25/2023,A,0
40780,Central Park,03/25/2023,A,332
40790,Monroe/Dearborn,03/25/2023,A,1086
40800,Sedgwick,03/25/2023,A,1354
40810,Medical Center,03/25/2023,A,456
40820,Rosemont,03/25/2023,A,1686
40830,18th,03/25/2023,A,784
40840,South Boulevard,03/25/2023,A,180
40850,Library,03/25/2023,A,1273
40870,Francisco,03/25/2023,A,470
40880,Thorndale,03/25/2023,A,982
40890,O'Hare Airport,03/25/2023,A,5796
40900,Howard,03/25/2023,A,2063
40910,63rd-Dan Ryan,03/25/2023,A,768
40920,Pulaski-Forest Park,03/25/2023,A,549
40930,Midway Airport,03/25/2023,A,2144
40940,Halsted/63rd,03/25/2023,A,16
40960,Pulaski-Orange,03/25/2023,A,1070
40970,Cicero-Forest Park,03/25/2023,A,325
40980,Harlem-Forest Park,03/25/2023,A,150
40990,69th,03/25/2023,A,1302
41000,Cermak-Chinatown,03/25/2023,A,2384
41010,Rockwell,03/25/2023,A,503
41020,Logan Square,03/25/2023,A,1664
41030,Polk,03/25/2023,A,525
41040,Kedzie-Cermak,03/25/2023,A,377
41050,Linden,03/25/2023,A,176
41060,Ashland-Orange,03/25/2023,A,535
41070,Kedzie-Lake,03/25/2023,A,394
41080,47th-South Elevated,03/25/2023,A,255
41090,Monroe/State,03/25/2023,A,2046
41120,35-Bronzeville-IIT,03/25/2023,A,566
41130,Halsted-Orange,03/25/2023,A,649
41140,King Drive,03/25/2023,A,142
41150,Kedzie-Midway,03/25/2023,A,1066
41160,Clinton-Lake,03/25/2023,A,1025
41170,Garfield-Dan Ryan,03/25/2023,A,980
41180,Kedzie-Brown,03/25/2023,A,829
41190,Jarvis,03/25/2023,A,671
41200,Argyle,03/25/2023,A,2027
41210,Wellington,03/25/2023,A,737
41220,Fullerton,03/25/2023,A,3953
41230,47th-Dan Ryan,03/25/2023,A,748
41240,Addison-O'Hare,03/25/2023,A,547
41250,Central-Evanston,03/25/2023,A,156
41260,Austin-Lake,03/25/2023,A,493
41270,43rd,03/25/2023,A,229
41280,Jefferson Park,03/25/2023,A,1835
41290,Kimball,03/25/2023,A,1581
41300,Loyola,03/25/2023,A,2465
41310,Paulina,03/25/2023,A,827
41320,Belmont-North Main,03/25/2023,A,5026
41330,Montrose-O'Hare,03/25/2023,A,600
41340,LaSalle,03/25/2023,A,734
41350,Oak Park-Lake,03/25/2023,A,358
41360,California-Lake,03/25/2023,A,267
41380,Bryn Mawr,03/25/2023,A,1495
41400,Roosevelt,03/25/2023,A,4486
41410,Chicago/Milwaukee,03/25/2023,A,999
41420,Addison-North Main,03/25/2023,A,2989
41430,87th,03/25/2023,A,1061
41440,Addison-Brown,03/25/2023,A,532
41450,Chicago/State,03/25/2023,A,5097
41460,Irving Park-Brown,03/25/2023,A,865
41480,Western-Brown,03/25/2023,A,1363
41490,Harrison,03/25/2023,A,1585
41500,Montrose-Brown,03/25/2023,A,835
41510,Morgan-Lake,03/25/2023,A,2107
41660,Lake/State,03/25/2023,A,5657
41670,Conservatory,03/25/2023,A,549
41680,Oakton-Skokie,03/25/2023,A,187
41690,Cermak-McCormick Place,03/25/2023,A,469
41700,Washington/Wabash,03/25/2023,A,3215
40010,Austin-Forest Park,03/26/2023,U,236
40020,Harlem-Lake,03/26/2023,U,887
40030,Pulaski-Lake,03/26/2023,U,417
40040,Quincy/Wells,03/26/2023,U,948
40050,Davis,03/26/2023,U,794
40060,Belmont-O'Hare,03/26/2023,U,1087
40070,Jackson/Dearborn,03/26/2023,U,1873
40080,Sheridan,03/26/2023,U,1318
40090,Damen-Brown,03/26/2023,U,561
40100,Morse,03/26/2023,U,1316
40120,35th/Archer,03/26/2023,U,760
40130,51st,03/26/2023,U,220
40140,Dempster-Skokie,03/26/2023,U,329
40150,Pulaski-Cermak,03/26/2023,U,357
40160,LaSalle/Van Buren,03/26/2023,U,290
40170,Ashland-Lake,03/26/2023,U,919
40180,Oak Park-Forest Park,03/26/2023,U,149
40190,Sox-35th-Dan Ryan,03/26/2023,U,797
40210,Damen-Cermak,03/26/2023,U,498
40220,Western-Forest Park,03/26/2023,U,326
40230,Cumberland,03/26/2023,U,738
40240,79th,03/26/2023,U,1565
40250,Kedzie-Homan-Forest Park,03/26/2023,U,386
40260,State/Lake,03/26/2023,U,3714
40270,Main,03/26/2023,U,278
40280,Central-Lake,03/26/2023,U,561
40290,Ashland/63rd,03/26/2023,U,105
40300,Indiana,03/26/2023,U,143
40310,Western-Orange,03/26/2023,U,858
40320,Division/Milwaukee,03/26/2023,U,1412
40330,Grand/State,03/26/2023,U,3994
40340,Berwyn,03/26/2023,U,0
40350,UIC-Halsted,03/26/2023,U,855
40360,Southport,03/26/2023,U,1032
40370,Washington/Dearborn,03/26/2023,U,2742
40380,Clark/Lake,03/26/2023,U,2829
40390,Forest Park,03/26/2023,U,485
40400,Noyes,03/26/2023,U,202
40420,Cicero-Cermak,03/26/2023,U,436
40430,Clinton-Forest Park,03/26/2023,U,665
40440,California-Cermak,03/26/2023,U,389
40450,95th/Dan Ryan,03/26/2023,U,2089
40460,Merchandise Mart,03/26/2023,U,971
40470,Racine,03/26/2023,U,342
40480,Cicero-Lake,03/26/2023,U,311
40490,Grand/Milwaukee,03/26/2023,U,783
40510,Garfield-South Elevated,03/26/2023,U,335
40520,Foster,03/26/2023,U,179
40530,Diversey,03/26/2023,U,1279
40540,Wilson,03/26/2023,U,2677
40550,Irving Park-O'Hare,03/26/2023,U,888
40560,Jackson/State,03/26/2023,U,2574
40570,California/Milwaukee,03/26/2023,U,1096
40580,54th/Cermak,03/26/2023,U,574
40590,Damen/Milwaukee,03/26/2023,U,1707
40600,Kostner,03/26/2023,U,94
40610,Ridgeland,03/26/2023,U,176
40630,Clark/Division,03/26/2023,U,2573
40650,North/Clybourn,03/26/2023,U,1716
40660,Armitage,03/26/2023,U,1007
40670,Western/Milwaukee,03/26/2023,U,1268
40680,Adams/Wabash,03/26/2023,U,2962
40690,Dempster,03/26/2023,U,272
40700,Laramie,03/26/2023,U,279
40710,Chicago/Franklin,03/26/2023,U,1464
40720,East 63rd-Cottage Grove,03/26/2023,U,316
40730,Washington/Wells,03/26/2023,U,631
40740,Western-Cermak,03/26/2023,U,340
40750,Harlem-O'Hare,03/26/2023,U,512
40760,Granville,03/26/2023,U,1396
40770,Lawrence,03/26/2023,U,0
40780,Central Park,03/26/2023,U,281
40790,Monroe/Dearborn,03/26/2023,U,1067
40800,Sedgwick,03/26/2023,U,1075
40810,Medical Center,03/26/2023,U,461
40820,Rosemont,03/26/2023,U,1437
40830,18th,03/26/2023,U,643
40840,South Boulevard,03/26/2023,U,190
40850,Library,03/26/2023,U,1634
40870,Francisco,03/26/2023,U,324
40880,Thorndale,03/26/2023,U,811
40890,O'Hare Airport,03/26/2023,U,6472
40900,Howard,03/26/2023,U,1699
40910,63rd-Dan Ryan,03/26/2023,U,680
40920,Pulaski-Forest Park,03/26/2023,U,470
40930,Midway Airport,03/26/2023,U,1990
40940,Halsted/63rd,03/26/2023,U,25
40960,Pulaski-Orange,03/26/2023,U,984
40970,Cicero-Forest Park,03/26/2023,U,330
40980,Harlem-Forest Park,03/26/2023,U,160
40990,69th,03/26/2023,U,1002
41000,Cermak-Chinatown,03/26/2023,U,2106
41010,Rockwell,03/26/2023,U,432
41020,Logan Square,03/26/2023,U,1616
41030,Polk,03/26/2023,U,440
41040,Kedzie-Cermak,03/26/2023,U,347
41050,Linden,03/26/2023,U,149
41060,Ashland-Orange,03/26/2023,U,476
41070,Kedzie-Lake,03/26/2023,U,315
41080,47th-South Elevated,03/26/2023,U,230
41090,Monroe/State,03/26/2023,U,1699
41120,35-Bronzeville-IIT,03/26/2023,U,456
41130,Halsted-Orange,03/26/2023,U,621
41140,King Drive,03/26/2023,U,123
41150,Kedzie-Midway,03/26/2023,U,763
41160,Clinton-Lake,03/26/2023,U,847
41170,Garfield-Dan Ryan,03/26/2023,U,771
41180,Kedzie-Brown,03/26/2023,U,687
41190,Jarvis,03/26/2023,U,569
41200,Argyle,03/26/2023,U,1501
41210,Wellington,03/26/2023,U,570
41220,Fullerton,03/26/2023,U,3405
41230,47th-Dan Ryan,03/26/2023,U,667
41240,Addison-O'Hare,03/26/2023,U,485
41250,Central-Evanston,03/26/2023,U,131
41260,Austin-Lake,03/26/2023,U,409
41270,43rd,03/26/2023,U,207
41280,Jefferson Park,03/26/2023,U,1645
41290,Kimball,03/26/2023,U,1232
41300,Loyola,03/26/2023,U,1920
41310,Paulina,03/26/2023,U,709
41320,Belmont-North Main,03/26/2023,U,4104
41330,Montrose-O'Hare,03/26/2023,U,545
41340,LaSalle,03/26/2023,U,791
41350,Oak Park-Lake,03/26/2023,U,304
41360,California-Lake,03/26/2023,U,262
41380,Bryn Mawr,03/26/2023,U,1257
41400,Roosevelt,03/26/2023,U,4804
41410,Chicago/Milwaukee,03/26/2023,U,891
41420,Addison-North Main,03/26/2023,U,2462
41430,87th,03/26/2023,U,915
41440,Addison-Brown,03/26/2023,U,485
41450,Chicago/State,03/26/2023,U,4356
41460,Irving Park-Brown,03/26/2023,U,572
41480,Western-Brown,03/26/2023,U,1062
41490,Harrison,03/26/2023,U,1697
41500,Montrose-Brown,03/26/2023,U,686
41510,Morgan-Lake,03/26/2023,U,1825
41660,Lake/State,03/26/2023,U,4850
41670,Conservatory,03/26/2023,U,492
41680,Oakton-Skokie,03/26/2023,U,161
41690,Cermak-McCormick Place,03/26/2023,U,463
41700,Washington/Wabash,03/26/2023,U,2965
40010,Austin-Forest Park,03/27/2023,W,632
40020,Harlem-Lake,03/27/2023,W,1570
40030,Pulaski-Lake,03/27/2023,W,747
40040,Quincy/Wells,03/27/2023,W,3489
40050,Davis,03/27/2023,W,1427
40060,Belmont-O'Hare,03/27/2023,W,2696
40070,Jackson/Dearborn,03/27/2023,W,2983
40080,Sheridan,03/27/2023,W,2135
40090,Damen-Brown,03/27/2023,W,1355
40100,Morse,03/27/2023,W,1987
40120,35th/Archer,03/27/2023,W,1643
40130,51st,03/27/2023,W,433
40140,Dempster-Skokie,03/27/2023,W,730
40150,Pulaski-Cermak,03/27/2023,W,675
40160,LaSalle/Van Buren,03/27/2023,W,1358
40170,Ashland-Lake,03/27/2023,W,1394
40180,Oak Park-Forest Park,03/27/2023,W,506
40190,Sox-35th-Dan Ryan,03/27/2023,W,1620
40210,Damen-Cermak,03/27/2023,W,938
40220,Western-Forest Park,03/27/2023,W,738
40230,Cumberland,03/27/2023,W,1574
40240,79th,03/27/2023,W,2603
40250,Kedzie-Homan-Forest Park,03/27/2023,W,798
40260,State/Lake,03/27/2023,W,5491
40270,Main,03/27/2023,W,463
40280,Central-Lake,03/27/2023,W,1098
40290,Ashland/63rd,03/27/2023,W,402
40300,Indiana,03/27/2023,W,290
40310,Western-Orange,03/27/2023,W,2171
40320,Division/Milwaukee,03/27/2023,W,2710
40330,Grand/State,03/27/2023,W,4098
40340,Berwyn,03/27/2023,W,0
40350,UIC-Halsted,03/27/2023,W,3681
40360,Southport,03/27/2023,W,1538
40370,Washington/Dearborn,03/27/2023,W,5662
40380,Clark/Lake,03/27/2023,W,6690
40390,Forest Park,03/27/2023,W,1180
40400,Noyes,03/27/2023,W,433
40420,Cicero-Cermak,03/27/2023,W,684
40430,Clinton-Forest Park,03/27/2023,W,1352
40440,California-Cermak,03/27/2023,W,893
40450,95th/Dan Ryan,03/27/2023,W,4332
40460,Merchandise Mart,03/27/2023,W,3052
40470,Racine,03/27/2023,W,1055
40480,Cicero-Lake,03/27/2023,W,595
40490,Grand/Milwaukee,03/27/2023,W,1289
40510,Garfield-South Elevated,03/27/2023,W,523
40520,Foster,03/27/2023,W,329
40530,Diversey,03/27/2023,W,2411
40540,Wilson,03/27/2023,W,4407
40550,Irving Park-O'Hare,03/27/2023,W,2068
40560,Jackson/State,03/27/2023,W,3837
40570,California/Milwaukee,03/27/2023,W,2233
40580,54th/Cermak,03/27/2023,W,1289
40590,Damen/Milwaukee,03/27/2023,W,2635
40600,Kostner,03/27/2023,W,235
40610,Ridgeland,03/27/2023,W,480
40630,Clark/Division,03/27/2023,W,3543
40650,North/Clybourn,03/27/2023,W,2420
40660,Armitage,03/27/2023,W,2265
40670,Western/Milwaukee,03/27/2023,W,2405
40680,Adams/Wabash,03/27/2023,W,3922
40690,Dempster,03/27/2023,W,395
40700,Laramie,03/27/2023,W,616
40710,Chicago/Franklin,03/27/2023,W,3161
40720,East 63rd-Cottage Grove,03/27/2023,W,492
40730,Washington/Wells,03/27/2023,W,3652
40740,Western-Cermak,03/27/2023,W,718
40750,Harlem-O'Hare,03/27/2023,W,1408
40760,Granville,03/27/2023,W,1880
40770,Lawrence,03/27/2023,W,0
40780,Central Park,03/27/2023,W,601
40790,Monroe/Dearborn,03/27/2023,W,2945
40800,Sedgwick,03/27/2023,W,1910
40810,Medical Center,03/27/2023,W,1486
40820,Rosemont,03/27/2023,W,2867
40830,18th,03/27/2023,W,1014
40840,South Boulevard,03/27/2023,W,327
40850,Library,03/27/2023,W,2430
40870,Francisco,03/27/2023,W,724
40880,Thorndale,03/27/2023,W,1354
40890,O'Hare Airport,03/27/2023,W,6639
40900,Howard,03/27/2023,W,2710
40910,63rd-Dan Ryan,03/27/2023,W,1145
40920,Pulaski-Forest Park,03/27/2023,W,813
40930,Midway Airport,03/27/2023,W,4569
40940,Halsted/63rd,03/27/2023,W,247
40960,Pulaski-Orange,03/27/2023,W,2805
40970,Cicero-Forest Park,03/27/2023,W,619
40980,Harlem-Forest Park,03/27/2023,W,341
40990,69th,03/27/2023,W,1819
41000,Cermak-Chinatown,03/27/2023,W,2154
41010,Rockwell,03/27/2023,W,854
41020,Logan Square,03/27/2023,W,3050
41030,Polk,03/27/2023,W,1898
41040,Kedzie-Cermak,03/27/2023,W,606
41050,Linden,03/27/2023,W,373
41060,Ashland-Orange,03/27/2023,W,999
41070,Kedzie-Lake,03/27/2023,W,752
41080,47th-South Elevated,03/27/2023,W,496
41090,Monroe/State,03/27/2023,W,3163
41120,35-Bronzeville-IIT,03/27/2023,W,889
41130,Halsted-Orange,03/27/2023,W,1526
41140,King Drive,03/27/2023,W,220
41150,Kedzie-Midway,03/27/2023,W,2130
41160,Clinton-Lake,03/27/2023,W,1898
41170,Garfield-Dan Ryan,03/27/2023,W,1293
41180,Kedzie-Brown,03/27/2023,W,1063
41190,Jarvis,03/27/2023,W,818
41200,Argyle,03/27/2023,W,2126
41210,Wellington,03/27/2023,W,1415
41220,Fullerton,03/27/2023,W,7570
41230,47th-Dan Ryan,03/27/2023,W,1236
41240,Addison-O'Hare,03/27/2023,W,1331
41250,Central-Evanston,03/27/2023,W,382
41260,Austin-Lake,03/27/2023,W,872
41270,43rd,03/27/2023,W,437
41280,Jefferson Park,03/27/2023,W,3474
41290,Kimball,03/27/2023,W,2319
41300,Loyola,03/27/2023,W,2559
41310,Paulina,03/27/2023,W,1286
41320,Belmont-North Main,03/27/2023,W,5232
41330,Montrose-O'Hare,03/27/2023,W,1151
41340,LaSalle,03/27/2023,W,1472
41350,Oak Park-Lake,03/27/2023,W,519
41360,California-Lake,03/27/2023,W,661
41380,Bryn Mawr,03/27/2023,W,1925
41400,Roosevelt,03/27/2023,W,5200
41410,Chicago/Milwaukee,03/27/2023,W,1786
41420,Addison-North Main,03/27/2023,W,3095
41430,87th,03/27/2023,W,1512
41440,Addison-Brown,03/27/2023,W,1093
41450,Chicago/State,03/27/2023,W,6168
41460,Irving Park-Brown,03/27/2023,W,1278
41480,Western-Brown,03/27/2023,W,1852
41490,Harrison,03/27/2023,W,1712
41500,Montrose-Brown,03/27/2023,W,1116
41510,Morgan-Lake,03/27/2023,W,2116
41660,Lake/State,03/27/2023,W,7445
41670,Conservatory,03/27/2023,W,489
41680,Oakton-Skokie,03/27/2023,W,451
41690,Cermak-McCormick Place,03/27/2023,W,715
41700,Washington/Wabash,03/27/2023,W,5787
40010,Austin-Forest Park,03/28/2023,W,683
40020,Harlem-Lake,03/28/2023,W,1804
40030,Pulaski-Lake,03/28/2023,W,849
40040,Quincy/Wells,03/28/2023,W,4772
40050,Davis,03/28/2023,W,1612
40060,Belmont-O'Hare,03/28/2023,W,3020
40070,Jackson/Dearborn,03/28/2023,W,3560
40080,Sheridan,03/28/2023,W,2425
40090,Damen-Brown,03/28/2023,W,1553
40100,Morse,03/28/2023,W,2237
40120,35th/Archer,03/28/2023,W,1785
40130,51st,03/28/2023,W,471
40140,Dempster-Skokie,03/28/2023,W,834
40150,Pulaski-Cermak,03/28/2023,W,680
40160,LaSalle/Van Buren,03/28/2023,W,1725
40170,Ashland-Lake,03/28/2023,W,1669
40180,Oak Park-Forest Park,03/28/2023,W,628
40190,Sox-35th-Dan Ryan,03/28/2023,W,1786
40210,Damen-Cermak,03/28/2023,W,1044
40220,Western-Forest Park,03/28/2023,W,782
40230,Cumberland,03/28/2023,W,1789
40240,79th,03/28/2023,W,2736
40250,Kedzie-Homan-Forest Park,03/28/2023,W,849
40260,State/Lake,03/28/2023,W,6817
40270,Main,03/28/2023,W,494
40280,Central-Lake,03/28/2023,W,1116
40290,Ashland/63rd,03/28/2023,W,502
40300,Indiana,03/28/2023,W,340
40310,Western-Orange,03/28/2023,W,2321
40320,Division/Milwaukee,03/28/2023,W,3274
40330,Grand/State,03/28/2023,W,4630
40340,Berwyn,03/28/2023,W,0
40350,UIC-Halsted,03/28/2023,W,3748
40360,Southport,03/28/2023,W,2017
40370,Washington/Dearborn,03/28/2023,W,6426
40380,Clark/Lake,03/28/2023,W,8559
40390,Forest Park,03/28/2023,W,1226
40400,Noyes,03/28/2023,W,508
40420,Cicero-Cermak,03/28/2023,W,727
40430,Clinton-Forest Park,03/28/2023,W,1782
40440,California-Cermak,03/28/2023,W,1001
40450,95th/Dan Ryan,03/28/2023,W,4408
40460,Merchandise Mart,03/28/2023,W,4254
40470,Racine,03/28/2023,W,1126
40480,Cicero-Lake,03/28/2023,W,583
40490,Grand/Milwaukee,03/28/2023,W,1594
40510,Garfield-South Elevated,03/28/2023,W,605
40520,Foster,03/28/2023,W,360
40530,Diversey,03/28/2023,W,3215
40540,Wilson,03/28/2023,W,4787
40550,Irving Park-O'Hare,03/28/2023,W,2180
40560,Jackson/State,03/28/2023,W,4451
40570,California/Milwaukee,03/28/2023,W,2708
40580,54th/Cermak,03/28/2023,W,1432
40590,Damen/Milwaukee,03/28/2023,W,3026
40600,Kostner,03/28/2023,W,247
40610,Ridgeland,03/28/2023,W,581
40630,Clark/Division,03/28/2023,W,4085
40650,North/Clybourn,03/28/2023,W,2752
40660,Armitage,03/28/2023,W,2778
40670,Western/Milwaukee,03/28/2023,W,3041
40680,Adams/Wabash,03/28/2023,W,4251
40690,Dempster,03/28/2023,W,419
40700,Laramie,03/28/2023,W,625
40710,Chicago/Franklin,03/28/2023,W,3986
40720,East 63rd-Cottage Grove,03/28/2023,W,543
40730,Washington/Wells,03/28/2023,W,5004
40740,Western-Cermak,03/28/2023,W,784
40750,Harlem-O'Hare,03/28/2023,W,1595
40760,Granville,03/28/2023,W,2114
40770,Lawrence,03/28/2023,W,0
40780,Central Park,03/28/2023,W,614
40790,Monroe/Dearborn,03/28/2023,W,3637
40800,Sedgwick,03/28/2023,W,2448
40810,Medical Center,03/28/2023,W,1515
40820,Rosemont,03/28/2023,W,3113
40830,18th,03/28/2023,W,1159
40840,South Boulevard,03/28/2023,W,365
40850,Library,03/28/2023,W,2648
40870,Francisco,03/28/2023,W,935
40880,Thorndale,03/28/2023,W,1532
40890,O'Hare Airport,03/28/2023,W,6218
40900,Howard,03/28/2023,W,2943
40910,63rd-Dan Ryan,03/28/2023,W,1210
40920,Pulaski-Forest Park,03/28/2023,W,769
40930,Midway Airport,03/28/2023,W,4656
40940,Halsted/63rd,03/28/2023,W,274
40960,Pulaski-Orange,03/28/2023,W,3272
40970,Cicero-Forest Park,03/28/2023,W,623
40980,Harlem-Forest Park,03/28/2023,W,468
40990,69th,03/28/2023,W,1858
41000,Cermak-Chinatown,03/28/2023,W,2286
41010,Rockwell,03/28/2023,W,1025
41020,Logan Square,03/28/2023,W,3563
41030,Polk,03/28/2023,W,2072
41040,Kedzie-Cermak,03/28/2023,W,666
41050,Linden,03/28/2023,W,433
41060,Ashland-Orange,03/28/2023,W,1127
41070,Kedzie-Lake,03/28/2023,W,723
41080,47th-South Elevated,03/28/2023,W,511
41090,Monroe/State,03/28/2023,W,3643
41120,35-Bronzeville-IIT,03/28/2023,W,937
41130,Halsted-Orange,03/28/2023,W,1628
41140,King Drive,03/28/2023,W,206
41150,Kedzie-Midway,03/28/2023,W,2301
41160,Clinton-Lake,03/28/2023,W,2382
41170,Garfield-Dan Ryan,03/28/2023,W,1483
41180,Kedzie-Brown,03/28/2023,W,1198
41190,Jarvis,03/28/2023,W,941
41200,Argyle,03/28/2023,W,2324
41210,Wellington,03/28/2023,W,1860
41220,Fullerton,03/28/2023,W,8585
41230,47th-Dan Ryan,03/28/2023,W,1297
41240,Addison-O'Hare,03/28/2023,W,1545
41250,Central-Evanston,03/28/2023,W,411
41260,Austin-Lake,03/28/2023,W,940
41270,43rd,03/28/2023,W,511
41280,Jefferson Park,03/28/2023,W,3838
41290,Kimball,03/28/2023,W,2485
41300,Loyola,03/28/2023,W,2753
41310,Paulina,03/28/2023,W,1630
41320,Belmont-North Main,03/28/2023,W,6270
41330,Montrose-O'Hare,03/28/2023,W,1365
41340,LaSalle,03/28/2023,W,1603
41350,Oak Park-Lake,03/28/2023,W,661
41360,California-Lake,03/28/2023,W,659
41380,Bryn Mawr,03/28/2023,W,2212
41400,Roosevelt,03/28/2023,W,5646
41410,Chicago/Milwaukee,03/28/2023,W,2145
41420,Addison-North Main,03/28/2023,W,3731
41430,87th,03/28/2023,W,1562
41440,Addison-Brown,03/28/2023,W,1250
41450,Chicago/State,03/28/2023,W,6952
41460,Irving Park-Brown,03/28/2023,W,1670
41480,Western-Brown,03/28/2023,W,2082
41490,Harrison,03/28/2023,W,1842
41500,Montrose-Brown,03/28/2023,W,1319
41510,Morgan-Lake,03/28/2023,W,2704
41660,Lake/State,03/28/2023,W,8689
41670,Conservatory,03/28/2023,W,512
41680,Oakton-Skokie,03/28/2023,W,499
41690,Cermak-McCormick Place,03/28/2023,W,854
41700,Washington/Wabash,03/28/2023,W,6208
40010,Austin-Forest Park,03/29/2023,W,706
40020,Harlem-Lake,03/29/2023,W,1671
40030,Pulaski-Lake,03/29/2023,W,803
40040,Quincy/Wells,03/29/2023,W,4449
40050,Davis,03/29/2023,W,1515
40060,Belmont-O'Hare,03/29/2023,W,2908
40070,Jackson/Dearborn,03/29/2023,W,3340
40080,Sheridan,03/29/2023,W,2309
40090,Damen-Brown,03/29/2023,W,1371
40100,Morse,03/29/2023,W,2096
40120,35th/Archer,03/29/2023,W,1613
40130,51st,03/29/2023,W,446
40140,Dempster-Skokie,03/29/2023,W,770
40150,Pulaski-Cermak,03/29/2023,W,640
40160,LaSalle/Van Buren,03/29/2023,W,1728
40170,Ashland-Lake,03/29/2023,W,1816
40180,Oak Park-Forest Park,03/29/2023,W,615
40190,Sox-35th-Dan Ryan,03/29/2023,W,1613
40210,Damen-Cermak,03/29/2023,W,1115
40220,Western-Forest Park,03/29/2023,W,690
40230,Cumberland,03/29/2023,W,1766
40240,79th,03/29/2023,W,2426
40250,Kedzie-Homan-Forest Park,03/29/2023,W,781
40260,State/Lake,03/29/2023,W,6598
40270,Main,03/29/2023,W,534
40280,Central-Lake,03/29/2023,W,1130
40290,Ashland/63rd,03/29/2023,W,474
40300,Indiana,03/29/2023,W,323
40310,Western-Orange,03/29/2023,W,2113
40320,Division/Milwaukee,03/29/2023,W,3219
40330,Grand/State,03/29/2023,W,4809
40340,Berwyn,03/29/2023,W,0
40350,UIC-Halsted,03/29/2023,W,3861
40360,Southport,03/29/2023,W,1963
40370,Washington/Dearborn,03/29/2023,W,6396
40380,Clark/Lake,03/29/2023,W,8471
40390,Forest Park,03/29/2023,W,1161
40400,Noyes,03/29/2023,W,518
40420,Cicero-Cermak,03/29/2023,W,682
40430,Clinton-Forest Park,03/29/2023,W,1718
40440,California-Cermak,03/29/2023,W,931
40450,95th/Dan Ryan,03/29/2023,W,4201
40460,Merchandise Mart,03/29/2023,W,4093
40470,Racine,03/29/2023,W,669
40480,Cicero-Lake,03/29/2023,W,569
40490,Grand/Milwaukee,03/29/2023,W,1633
40510,Garfield-South Elevated,03/29/2023,W,574
40520,Foster,03/29/2023,W,433
40530,Diversey,03/29/2023,W,3148
40540,Wilson,03/29/2023,W,4588
40550,Irving Park-O'Hare,03/29/2023,W,2095
40560,Jackson/State,03/29/2023,W,4505
40570,California/Milwaukee,03/29/2023,W,2692
40580,54th/Cermak,03/29/2023,W,1332
40590,Damen/Milwaukee,03/29/2023,W,2993
40600,Kostner,03/29/2023,W,228
40610,Ridgeland,03/29/2023,W,540
40630,Clark/Division,03/29/2023,W,3897
40650,North/Clybourn,03/29/2023,W,2578
40660,Armitage,03/29/2023,W,2278
40670,Western/Milwaukee,03/29/2023,W,2763
40680,Adams/Wabash,03/29/2023,W,4344
40690,Dempster,03/29/2023,W,405
