route,date,daytype,rides
92,04/05/2023,W,3763
92,05/06/2023,A,2980
92,10/17/2023,W,5080
92,08/06/2023,U,2218
92,06/22/2023,W,4544
92,01/15/2023,U,1979
92,08/27/2023,U,2573
92,10/03/2023,W,5230
92,01/29/2023,U,1905
92,08/23/2023,W,4391
92,10/24/2023,W,5042
92,06/29/2023,W,3808
92,06/11/2023,U,2289
92,01/28/2023,A,2460
92,04/06/2023,W,4344
92,04/21/2023,W,4378
92,09/13/2023,W,4941
92,08/16/2023,W,4121
92,08/11/2023,W,3530
92,06/28/2023,W,3985
92,03/08/2023,W,4561
92,04/20/2023,W,4867
92,01/27/2023,W,4106
92,10/05/2023,W,4920
92,07/18/2023,W,4145
92,05/05/2023,W,4369
92,04/18/2023,W,5166
92,09/10/2023,U,2487
92,05/04/2023,W,5273
92,02/21/2023,W,4541
92,09/11/2023,W,4221
92,07/10/2023,W,4199
92,07/01/2023,A,2917
92,03/09/2023,W,4660
92,06/02/2023,W,4386
92,08/30/2023,W,5094
92,08/25/2023,W,4097
92,02/20/2023,W,3403
92,08/02/2023,W,3940
92,09/27/2023,W,4820
92,07/17/2023,W,4061
92,06/18/2023,U,2523
92,06/04/2023,U,2640
92,08/17/2023,W,3182
92,03/10/2023,W,4290
92,06/26/2023,W,3736
92,05/08/2023,W,4081
92,01/24/2023,W,4641
92,07/11/2023,W,4133
92,05/11/2023,W,4687
92,01/03/2023,W,3135
92,10/06/2023,W,4709
92,05/03/2023,W,5015
92,05/30/2023,W,4518
92,01/22/2023,U,1907
92,02/19/2023,U,2241
92,03/11/2023,A,2559
92,05/18/2023,W,4701
92,03/04/2023,A,2338
92,07/04/2023,U,2514
92,09/26/2023,W,4805
92,07/13/2023,W,4446
92,02/18/2023,A,2691
92,01/05/2023,W,3471
92,03/12/2023,U,2030
92,04/12/2023,W,5108
92,04/13/2023,W,4971
92,04/19/2023,W,4959
92,08/26/2023,A,2882
92,06/05/2023,W,4526
92,01/04/2023,W,3598
92,03/13/2023,W,3939
92,10/07/2023,A,3076
92,02/26/2023,U,2228
92,06/23/2023,W,4022
92,06/30/2023,W,3866
92,06/13/2023,W,3450
92,06/12/2023,W,3529
92,02/17/2023,W,4171
92,05/02/2023,W,4889
92,07/28/2023,W,3619
92,05/29/2023,U,2469
92,05/14/2023,U,2322
92,02/28/2023,W,4758
92,10/23/2023,W,4541
92,09/25/2023,W,4580
92,01/23/2023,W,4493
92,08/05/2023,A,2556
92,03/14/2023,W,4465
92,10/08/2023,U,2542
92,01/06/2023,W,3149
92,02/16/2023,W,4069
92,01/21/2023,A,2560
92,06/24/2023,A,3103
92,08/14/2023,W,3344
92,06/21/2023,W,3834
92,03/15/2023,W,4650
92,06/17/2023,A,2928
92,10/19/2023,W,4888
92,08/31/2023,W,4810
92,02/25/2023,A,2607
92,02/15/2023,W,3781
92,04/17/2023,W,4081
92,01/07/2023,A,2442
92,05/28/2023,U,2457
92,09/24/2023,U,2650
92,08/03/2023,W,4064
92,10/28/2023,A,2958
92,03/05/2023,U,2231
92,03/16/2023,W,4425
92,04/10/2023,W,4205
92,05/01/2023,W,4355
92,07/09/2023,U,2735
92,10/09/2023,W,3616
92,01/19/2023,W,4674
92,02/14/2023,W,4583
92,08/29/2023,W,4934
92,03/17/2023,W,3485
92,07/05/2023,W,3858
92,09/23/2023,A,3061
92,07/19/2023,W,4130
92,04/30/2023,U,2068
92,04/09/2023,U,2174
92,02/13/2023,W,4135
92,04/29/2023,A,2640
92,07/20/2023,W,4259
92,03/18/2023,A,2317
92,09/09/2023,A,2913
92,07/26/2023,W,3709
92,08/18/2023,W,3922
92,06/06/2023,W,4297
92,10/21/2023,A,2910
92,01/08/2023,U,2005
92,08/01/2023,W,3957
92,10/10/2023,W,5237
92,02/12/2023,U,2195
92,05/21/2023,U,2595
92,06/25/2023,U,2377
92,09/22/2023,W,4169
92,05/15/2023,W,4380
92,09/29/2023,W,4784
92,08/22/2023,W,4927
92,02/11/2023,A,2585
92,03/19/2023,U,2237
92,07/08/2023,A,2736
92,05/27/2023,A,2464
92,03/20/2023,W,4522
92,06/27/2023,W,3933
92,10/27/2023,W,4006
92,09/01/2023,W,4423
92,03/03/2023,W,4060
92,04/14/2023,W,4753
92,02/10/2023,W,4431
92,03/21/2023,W,4851
92,01/25/2023,W,4421
92,09/21/2023,W,4808
92,06/07/2023,W,4828
92,10/11/2023,W,5162
92,01/09/2023,W,4202
92,01/17/2023,W,4965
92,05/26/2023,W,4229
92,08/10/2023,W,4427
92,05/13/2023,A,2765
92,04/28/2023,W,4670
92,06/16/2023,W,3812
92,08/28/2023,W,4549
92,06/01/2023,W,4649
92,02/09/2023,W,3877
92,03/22/2023,W,4702
92,08/24/2023,W,4105
92,03/23/2023,W,4579
92,02/23/2023,W,4676
92,08/04/2023,W,3912
92,07/21/2023,W,3826
92,07/14/2023,W,4093
92,01/10/2023,W,4595
92,10/22/2023,U,2658
92,02/08/2023,W,4864
92,05/09/2023,W,5154
92,09/12/2023,W,4995
92,09/20/2023,W,5203
92,04/16/2023,U,2006
92,09/02/2023,A,2763
92,07/29/2023,A,2709
92,02/24/2023,W,4190
92,08/19/2023,A,2941
92,10/12/2023,W,4805
92,04/27/2023,W,5121
92,06/19/2023,W,3631
92,03/24/2023,W,4339
92,01/20/2023,W,4399
92,08/13/2023,U,2575
92,09/06/2023,W,4603
92,10/26/2023,W,4057
92,02/07/2023,W,4544
92,03/25/2023,A,2636
92,02/27/2023,W,3736
92,04/26/2023,W,4804
92,01/26/2023,W,4443
92,09/19/2023,W,4627
92,06/08/2023,W,4277
92,01/02/2023,U,2303
92,02/06/2023,W,4432
92,09/03/2023,U,2445
92,05/19/2023,W,4574
92,07/02/2023,U,1689
92,10/29/2023,U,2343
92,07/22/2023,A,2724
92,05/25/2023,W,5059
92,03/26/2023,U,2185
92,04/15/2023,A,2999
92,01/11/2023,W,4602
92,03/27/2023,W,4474
92,06/14/2023,W,4116
92,10/13/2023,W,4555
92,04/25/2023,W,4491
92,08/09/2023,W,4095
92,05/16/2023,W,5122
92,05/31/2023,W,4512
92,10/31/2023,W,4141
92,02/05/2023,U,2134
92,09/07/2023,W,4783
92,09/18/2023,W,4704
92,07/07/2023,W,4056
92,03/28/2023,W,4719
92,07/15/2023,A,2861
92,02/04/2023,A,2514
92,07/31/2023,W,3643
92,03/06/2023,W,4381
92,01/12/2023,W,4350
92,06/09/2023,W,3737
92,08/20/2023,U,2291
92,08/15/2023,W,3900
92,03/29/2023,W,4036
92,08/08/2023,W,3856
92,10/14/2023,A,2596
92,05/20/2023,A,2995
92,10/20/2023,W,4647
92,04/08/2023,A,2735
92,09/04/2023,U,2624
92,09/08/2023,W,4229
92,07/23/2023,U,2811
92,09/28/2023,W,4897
92,07/12/2023,W,3699
92,06/03/2023,A,2935
92,02/03/2023,W,3068
92,10/01/2023,U,2427
92,09/17/2023,U,2256
92,10/25/2023,W,4691
92,08/07/2023,W,3630
92,08/12/2023,A,2912
92,05/24/2023,W,4964
92,03/30/2023,W,4662
92,10/02/2023,W,4712
92,01/16/2023,W,2857
92,10/15/2023,U,2668
92,04/24/2023,W,4369
92,03/31/2023,W,4176
92,04/23/2023,U,2211
92,07/27/2023,W,4402
92,02/02/2023,W,4628
92,09/16/2023,A,2718
92,10/30/2023,W,4416
92,05/17/2023,W,5055
92,09/30/2023,A,2892
92,04/01/2023,A,2606
92,02/22/2023,W,3991
92,07/03/2023,W,3785
92,05/07/2023,U,2572
92,02/01/2023,W,4471
93,08/15/2023,W,2788
93,04/20/2023,W,3107
93,05/23/2023,W,3345
93,02/09/2023,W,2707
93,06/30/2023,W,2646
93,08/19/2023,A,1544
93,02/10/2023,W,3022
93,04/25/2023,W,3287
93,05/02/2023,W,3535
93,06/28/2023,W,2498
93,01/27/2023,W,2685
93,05/09/2023,W,3390
93,05/12/2023,W,3057
93,05/31/2023,W,3145
93,06/14/2023,W,2777
93,03/08/2023,W,3091
93,08/02/2023,W,2692
93,04/06/2023,W,2264
93,01/03/2023,W,2079
93,05/22/2023,W,3333
93,05/16/2023,W,3400
93,06/15/2023,W,2683
93,02/02/2023,W,2892
93,01/13/2023,W,2795
93,10/12/2023,W,3346
93,01/31/2023,W,2176
93,08/11/2023,W,2663
93,03/22/2023,W,3025
93,01/20/2023,W,2897
93,06/19/2023,W,2195
93,03/11/2023,A,1349
93,06/20/2023,W,2818
93,09/13/2023,W,3318
93,04/27/2023,W,3270
93,09/18/2023,W,3177
93,09/16/2023,A,1493
93,06/23/2023,W,2473
93,08/16/2023,W,2933
93,04/21/2023,W,3030
93,08/04/2023,W,2692
93,05/30/2023,W,2982
93,01/09/2023,W,2912
93,07/07/2023,W,2604
93,05/03/2023,W,3426
93,01/28/2023,A,1061
93,04/12/2023,W,2879
93,09/07/2023,W,3562
93,04/24/2023,W,3320
93,03/01/2023,W,3244
93,03/24/2023,W,2801
93,02/23/2023,W,2740
93,08/05/2023,A,1322
93,03/07/2023,W,3145
93,08/24/2023,W,2803
93,07/03/2023,W,2660
93,07/31/2023,W,2531
93,09/14/2023,W,3538
93,02/04/2023,A,1325
93,04/14/2023,W,2765
93,09/06/2023,W,3410
93,08/23/2023,W,3100
93,10/07/2023,A,1596
93,03/28/2023,W,3040
93,01/16/2023,W,1522
93,10/24/2023,W,3374
93,03/23/2023,W,2931
93,10/30/2023,W,3235
93,07/15/2023,A,1518
93,10/06/2023,W,3405
93,05/06/2023,A,1646
93,03/06/2023,W,2954
93,01/17/2023,W,2957
93,05/13/2023,A,1529
93,10/26/2023,W,3088
93,06/29/2023,W,2688
93,10/02/2023,W,3254
93,10/25/2023,W,3622
93,06/09/2023,W,2667
93,01/24/2023,W,3049
93,05/11/2023,W,3314
93,01/12/2023,W,2861
93,02/17/2023,W,2677
93,08/10/2023,W,2866
93,03/13/2023,W,2787
93,02/07/2023,W,2912
93,07/27/2023,W,2691
93,06/16/2023,W,2601
93,04/07/2023,W,2075
93,08/28/2023,W,3493
93,10/17/2023,W,3632
93,03/10/2023,W,2829
93,03/29/2023,W,2630
93,07/24/2023,W,2834
93,06/26/2023,W,2589
93,06/27/2023,W,2815
93,07/14/2023,W,2527
93,10/14/2023,A,1346
93,06/07/2023,W,2909
93,02/22/2023,W,2597
93,08/17/2023,W,2851
93,06/02/2023,W,3004
93,03/25/2023,A,1316
93,09/08/2023,W,3538
93,04/08/2023,A,1421
93,04/05/2023,W,2254
93,09/15/2023,W,2956
93,07/10/2023,W,2836
93,01/25/2023,W,2851
93,07/17/2023,W,2861
93,07/18/2023,W,2709
93,01/14/2023,A,1252
93,05/24/2023,W,3227
93,01/10/2023,W,3037
93,02/13/2023,W,2968
93,04/26/2023,W,3318
93,07/19/2023,W,3018
93,09/23/2023,A,1631
93,03/02/2023,W,3183
93,09/27/2023,W,3588
93,05/17/2023,W,3336
93,07/20/2023,W,2699
93,06/05/2023,W,3075
93,08/25/2023,W,3466
93,04/29/2023,A,1474
93,10/16/2023,W,3393
93,08/21/2023,W,3051
93,03/17/2023,W,2454
93,09/09/2023,A,1550
93,02/14/2023,W,3326
93,08/26/2023,A,1644
93,07/06/2023,W,2777
93,03/18/2023,A,1064
93,09/19/2023,W,3127
93,09/28/2023,W,3292
93,02/20/2023,W,2057
93,05/10/2023,W,3530
93,01/19/2023,W,2781
93,02/28/2023,W,3197
93,02/08/2023,W,3112
93,10/09/2023,W,2540
93,08/29/2023,W,3597
93,06/10/2023,A,1579
93,07/26/2023,W,2621
93,10/31/2023,W,3065
93,05/01/2023,W,3177
93,04/28/2023,W,3136
93,01/04/2023,W,1993
93,04/19/2023,W,3176
93,04/13/2023,W,3039
93,09/30/2023,A,1668
93,04/10/2023,W,3167
93,01/30/2023,W,2501
93,08/30/2023,W,3489
93,08/09/2023,W,2925
93,08/18/2023,W,2687
93,03/16/2023,W,3032
93,02/27/2023,W,2771
93,06/06/2023,W,2996
93,01/26/2023,W,2904
93,05/26/2023,W,2956
93,07/21/2023,W,2595
93,02/06/2023,W,2823
93,06/03/2023,A,1468
93,10/28/2023,A,1603
93,09/11/2023,W,3062
93,01/18/2023,W,2893
93,09/21/2023,W,3403
93,03/03/2023,W,2617
93,10/20/2023,W,3406
93,09/20/2023,W,3366
93,10/21/2023,A,1641
93,03/30/2023,W,2997
93,03/31/2023,W,2669
93,07/13/2023,W,2722
93,08/01/2023,W,2813
93,03/21/2023,W,3291
93,06/22/2023,W,2887
93,10/23/2023,W,3388
93,01/07/2023,A,1194
93,06/21/2023,W,2847
93,07/25/2023,W,2787
93,10/10/2023,W,3437
93,06/12/2023,W,2536
93,03/09/2023,W,3012
93,05/18/2023,W,3293
93,09/29/2023,W,3374
93,08/03/2023,W,2765
93,09/12/2023,W,3562
93,01/05/2023,W,2191
93,05/25/2023,W,3386
93,07/11/2023,W,2875
93,08/31/2023,W,3799
93,06/13/2023,W,2717
93,02/15/2023,W,3047
93,10/04/2023,W,3543
93,07/01/2023,A,1513
93,02/21/2023,W,3066
93,09/22/2023,W,3193
93,04/22/2023,A,1402
93,03/14/2023,W,3141
93,06/17/2023,A,1407
93,03/15/2023,W,3335
93,02/18/2023,A,1190
93,05/15/2023,W,3329
93,02/25/2023,A,1246
93,07/28/2023,W,2385
93,05/04/2023,W,3355
93,07/22/2023,A,1454
93,06/08/2023,W,2607
93,10/19/2023,W,3498
93,08/08/2023,W,2858
93,05/27/2023,A,1428
93,08/14/2023,W,2587
93,04/18/2023,W,3130
93,03/04/2023,A,1355
93,04/03/2023,W,2405
93,01/23/2023,W,3026
93,09/26/2023,W,3333
93,07/05/2023,W,2706
93,09/05/2023,W,3592
93,05/05/2023,W,3250
93,08/07/2023,W,2652
93,02/11/2023,A,1378
93,07/29/2023,A,1316
93,06/24/2023,A,1558
93,05/20/2023,A,1495
93,01/11/2023,W,3259
93,07/12/2023,W,2653
93,09/25/2023,W,3039
93,10/05/2023,W,3128
93,01/21/2023,A,1212
93,08/22/2023,W,3385
93,09/02/2023,A,1544
93,07/08/2023,A,1440
93,03/27/2023,W,3087
93,02/16/2023,W,2552
93,08/12/2023,A,1497
93,02/03/2023,W,1914
93,04/15/2023,A,1509
93,04/04/2023,W,2108
93,04/11/2023,W,3461
93,02/24/2023,W,2969
93,01/06/2023,W,1958
93,10/18/2023,W,3681
93,03/20/2023,W,3304
93,10/03/2023,W,3596
93,10/11/2023,W,3428
93,05/19/2023,W,3133
93,05/08/2023,W,2950
93,06/01/2023,W,3046
93,10/27/2023,W,3096
93,02/01/2023,W,2725
93,04/17/2023,W,2764
93,10/13/2023,W,3271
93,04/01/2023,A,1218
93,09/01/2023,W,3536
94,10/28/2023,A,4103
94,09/24/2023,U,3425
94,10/21/2023,A,4425
94,09/15/2023,W,10176
94,09/29/2023,W,8566
94,05/18/2023,W,8163
94,10/10/2023,W,9028
94,05/28/2023,U,3220
94,06/24/2023,A,4412
94,05/08/2023,W,7408
94,08/31/2023,W,8629
94,07/25/2023,W,7329
94,03/15/2023,W,8230
94,06/22/2023,W,6800
94,09/22/2023,W,6775
94,02/15/2023,W,7353
94,04/22/2023,A,3682
94,04/03/2023,W,6087
94,05/15/2023,W,7243
94,06/25/2023,U,3359
94,08/03/2023,W,7509
94,05/27/2023,A,4038
94,05/21/2023,U,3330
94,08/14/2023,W,6160
94,10/19/2023,W,8084
94,06/17/2023,A,4228
94,09/28/2023,W,8955
94,02/11/2023,A,3938
94,01/16/2023,W,3948
94,03/02/2023,W,7624
94,02/25/2023,A,3830
94,03/19/2023,U,2685
94,03/14/2023,W,7793
94,07/08/2023,A,4061
94,02/03/2023,W,5108
94,02/16/2023,W,6884
94,01/21/2023,A,3551
94,02/28/2023,W,7889
94,10/27/2023,W,6863
94,01/06/2023,W,5709
94,03/20/2023,W,6913
94,05/19/2023,W,6752
94,07/05/2023,W,6186
94,05/22/2023,W,7029
94,04/04/2023,W,6025
94,04/17/2023,W,6922
94,08/28/2023,W,8713
94,05/13/2023,A,3768
94,07/18/2023,W,7295
94,07/12/2023,W,6200
94,02/10/2023,W,7244
94,10/25/2023,W,7517
94,10/08/2023,U,3418
94,04/10/2023,W,7659
94,09/01/2023,W,8419
94,10/23/2023,W,8668
94,10/29/2023,U,3074
94,10/20/2023,W,8192
94,04/14/2023,W,8443
94,08/22/2023,W,8720
94,09/21/2023,W,8611
94,07/21/2023,W,7048
94,09/17/2023,U,4827
94,10/22/2023,U,3442
94,09/25/2023,W,8354
94,04/01/2023,A,3786
94,06/16/2023,W,6363
94,05/14/2023,U,2766
94,05/29/2023,U,3478
94,01/25/2023,W,7003
94,05/26/2023,W,6852
94,07/28/2023,W,6314
94,03/21/2023,W,8045
94,01/02/2023,U,3343
94,10/01/2023,U,3793
94,05/09/2023,W,8117
94,06/19/2023,W,5080
94,10/11/2023,W,9362
94,01/17/2023,W,7628
94,01/09/2023,W,7065
94,08/10/2023,W,6878
94,04/28/2023,W,8016
94,01/05/2023,W,5569
94,02/17/2023,W,6707
94,06/07/2023,W,7821
94,07/06/2023,W,6590
94,04/12/2023,W,7528
94,06/03/2023,A,4518
94,07/27/2023,W,7030
94,10/02/2023,W,8840
94,02/26/2023,U,3117
94,05/02/2023,W,7508
94,06/13/2023,W,6289
94,08/12/2023,A,4433
94,08/08/2023,W,7468
94,06/12/2023,W,6737
94,08/04/2023,W,7097
94,08/05/2023,A,4211
94,02/09/2023,W,7079
94,05/23/2023,W,7981
94,07/20/2023,W,7113
94,06/23/2023,W,6580
94,03/22/2023,W,7671
94,06/02/2023,W,7865
94,08/24/2023,W,7720
94,10/07/2023,A,4621
94,03/23/2023,W,7728
94,04/19/2023,W,7867
94,04/13/2023,W,8084
94,03/13/2023,W,6737
94,05/24/2023,W,7814
94,05/10/2023,W,8048
94,10/30/2023,W,8422
94,07/14/2023,W,7141
94,06/05/2023,W,7647
94,01/10/2023,W,7480
94,08/26/2023,A,4518
94,02/08/2023,W,7572
94,05/12/2023,W,7158
94,07/13/2023,W,7285
94,05/17/2023,W,8127
94,04/16/2023,U,2845
94,09/20/2023,W,9204
94,03/12/2023,U,2668
94,01/03/2023,W,5770
94,03/04/2023,A,4133
94,03/30/2023,W,7734
94,09/12/2023,W,8641
94,02/18/2023,A,3709
94,07/04/2023,U,3279
94,09/26/2023,W,7818
94,02/24/2023,W,7125
94,07/29/2023,A,4391
94,09/02/2023,A,4900
94,06/30/2023,W,6617
94,04/27/2023,W,8022
94,01/30/2023,W,6411
94,08/19/2023,A,4441
94,01/20/2023,W,7089
94,08/02/2023,W,7445
94,03/11/2023,A,4087
94,10/12/2023,W,8215
94,09/06/2023,W,8714
94,05/07/2023,U,3091
94,02/19/2023,U,2891
94,04/24/2023,W,7401
94,05/03/2023,W,8287
94,08/13/2023,U,3246
94,07/24/2023,W,7020
94,01/22/2023,U,2363
94,04/18/2023,W,8087
94,03/24/2023,W,7333
94,01/24/2023,W,7285
